C¢digo de Barras;Tipo de Produto;Descriá∆o;Preáo de Custo;Preáo Venda Varejo;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque m°nimo;Quantidade em Estoque;Marca;Modelo;C¢digo Balanáa;C¢digo Interno;Tags;Tipo;NCM;Origem;CEST;Categoria PDV;Bot∆o PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preáo De;Preáo Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descriá∆o do Produto;Garantia;Itens Inclusos;Especificaá‰es
7,90E+12;Produto;BEB ENGOV AFTER CITRUS 250ML;5.89;8.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;BEB ENGOV AFTER TANGERINA 250ML;5.89;8.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,31E+12;Produto;VODKA ABSOLUT BERRI ACAI 1 LITRO;70.00;110.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22086000;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,31E+12;Produto;VODKA ABSOLUT MANGO 1 LITRO;70.00;110.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22086000;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;STELLA ARTOIS LN 330ML;4.40;7.00;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;7.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;STELLA ARTOIS LN 330ML CX 24UNID;109.80;156.00;Unidade;N∆o;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;156.00;0.000;0.000;0.000;0.000;;;;
1,79E+13;Produto;OUSADIA CAFE/CHANTI COQ ALC PET 12X500ML;3.91;6.00;Unidade;Sim;;;Sim;0.000;-73.000;;;;;;Mercadoria para Revenda;22060090;NACIONAL;202300;;;;;;0.00;6.00;0.000;0.000;0.000;0.000;;;;
1,79E+13;Produto;OUSADIA MORANGO COQ ALC 12X500ML PET;3.91;6.00;Unidade;Sim;;;Sim;0.000;-39.000;;;;;;Mercadoria para Revenda;22060090;NACIONAL;202300;;;;;;0.00;6.00;0.000;0.000;0.000;0.000;;;;
1,79E+13;Produto;OUSADIA TANGERINA COQ ALC 12X500ML PET;3.91;6.00;Unidade;Sim;;;Sim;0.000;-33.000;;;;;;Mercadoria para Revenda;22060090;NACIONAL;202300;;;;;;0.00;6.00;0.000;0.000;0.000;0.000;;;;
7,91E+12;Produto;MAMINHA BOV CONG BLACK LABEL;68.67;92.99;Quilograma;Sim;;;Sim;0.000;-50.164;;;4433;114433;;Mercadoria para Revenda;;NACIONAL;1708400;;;;;;0.00;92.99;0.000;0.000;0.000;0.000;;;;
7,91E+12;Produto;COSTELA JANELA RIP FINA CONG BOV C/O (AU);38.17;59.99;Quilograma;Sim;;;Sim;0.000;-9.776;;;3207;113207;;Mercadoria para Revenda;;NACIONAL;1708400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,91E+12;Produto;FILE DE COSTELA BOV S/O ANGUS;61.03;89.99;Quilograma;Sim;;;Sim;0.000;-13.242;;;9930;100993;;Mercadoria para Revenda;;NACIONAL;1708400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;RUFFLES FLAMIN HOT 37 GR;2.19;6.00;Unidade;Sim;;;Sim;0.000;29.000;;;;;;Mercadoria para Revenda;20052000;NACIONAL;;;;;;;0.00;6.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PEPS DORITOS FLAMIN HOT 48 GR;2.48;5.00;Unidade;Sim;;;Sim;0.000;32.000;;;;;;Mercadoria para Revenda;19059090;NACIONAL;;;;;;;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PEPS CHEETOS LUA REG PARMESAO 45 GR;1.75;3.50;Unidade;Sim;;;Sim;0.000;47.000;;;;;;Mercadoria para Revenda;19041000;NACIONAL;;;;;;;0.00;3.50;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PERNOD RUM MONTILA CARTA CRISTAL 700 ML;12.83;19.99;Unidade;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;22084000;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;QUEIJOS MINAS ARTESANAL;39.00;54.99;Quilograma;Sim;;;N∆o;0.000;0.000;;;1921;89453;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;LINGUICA SUINA APIMENTADA;32.99;49.99;Quilograma;Sim;;;N∆o;0.000;0.000;;;9454;89454;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,81E+12;Produto;VIN CHI CHILANO RED BLEND TTO 750ML;18.15;32.99;Unidade;Sim;;;Sim;0.000;14.000;;;;;;Mercadoria para Revenda;22042100;ESTRANG-ADQUIRIDA NO MERC.INT.;202400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
3,12E+12;Produto;VIN FRA CALVET VARIETALS PINOT NOIR TTO 750ML;37.92;74.99;Unidade;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;22042100;ESTRANG-ADQUIRIDA NO MERC.INT.;202400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,80E+12;Produto;VIN CHI CHILANO MERLOT TTO 750ML;18.15;32.99;Unidade;Sim;;;Sim;0.000;-3.000;;;;;;Mercadoria para Revenda;22042100;ESTRANG-ADQUIRIDA NO MERC.INT.;202400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,81E+12;Produto;VIN CHI VENTISQUERO CLASICO CARMENERE TTO 750ML;22.70;49.99;Unidade;Sim;;;Sim;0.000;22.000;;;;;;Mercadoria para Revenda;22042100;ESTRANG-ADQUIRIDA NO MERC.INT.;202400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,81E+12;Produto;VIN CHI CHILANO ROSE 750ML;18.15;32.99;Unidade;Sim;;;Sim;0.000;-1.000;;;;;;Mercadoria para Revenda;22042100;ESTRANG-ADQUIRIDA NO MERC.INT.;202400;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PETRA AURUM PILSEN GARRAFA 1 UNIDADE;10.52;14.99;Caixa;Sim;;;Sim;0.000;-18.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL-IMP.INF. 40%;302100;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;PETRA AURUM PILSEN GARRAFA 1 UNIDADE;;;
7,90E+12;Produto;CERV BLK PRIN TIAO BOCK GRF 600ML C6;12.00;17.99;Caixa;Sim;;;Sim;0.000;-89.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;17.99;0.000;0.000;0.000;0.000;;;;
5,60E+12;Produto;VINHO PORTUGUes TINTO  ALANDRA 750ML;33.11;49.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;;;;;;;22059000;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;ABRIDOR DE VINHOS;14.00;19.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;«ÅGUA DE COCO KERO COCO 1L;8.30;13.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;20098990;;;;;;;;0.00;13.00;0.000;0.000;0.000;0.000;;;;
78903418;Produto;CIGARRO MARLBORO BOX;10.20;15.00;Unidade;Sim;CIGARROS;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
78939837;Produto;CIGARRO MARLBORO DOUBLE FUSION;10.70;15.00;Unidade;Sim;CIGARROS;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;15.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERV BLK PRIN MBLON BLONDE GRF 600ML C6;12.50;17.99;Caixa;Sim;;;Sim;0.000;-10.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL-IMP.INF. 40%;302100;;;;;;0.00;17.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERVEJA ITA GO DRAFT LN 355ML;3.00;4.50;Unidade;Sim;;;Sim;0.000;-27.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL-IMP.INF. 40%;302100;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;CERVEJA ITAIPAVA GO DRAFT LN 355ML;;;
78938069;Produto;DUNHILL DOUBLE;10.60;12.50;Unidade;Sim;;;Sim;0.000;-100.400;;;;;;Mercadoria para Revenda;24022000;NACIONAL;400100;;;;;;0.00;12.50;0.000;0.000;0.000;0.000;;;;
78960633655;Produto;GAMELA DIVISORIA EM 5 PARTES;78.15;109.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;GAMELA PARA CHURRASCO C/ 2 DIVISORIAS;73.95;99.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;99.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;AMSTEL LAT«O 473ML UNID;3.37;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;AMSTEL LAT«O 473ML UNID;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,80E+12;Produto;MALEVO  VINHO TINTO BONARDA;14.90;42.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;IMPERIO LATA PILSEN IMPERIAL 350ML;3.29;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
8,99E+12;Produto;CIGARRO BLACK MENTA;13.00;25.00;Unidade;Sim;CIGARROS;;N∆o;0.000;0.000;DOUGH TABACARIA;;;;;;;;;;;;;CIGARRO BLACK MENTA;0.00;25.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;IMPERIO LAGER LATA 350 ML;3.02;4.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;IMPERIO LAGER LATA 350 ML;0.00;4.50;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CIDADE IMPERIAL  350ML;3.29;4.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
78935495;Produto;HEINEKEN SHOT LN 250ML;4.41;6.50;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;HEINEKEN SHOT LN 250ML;0.00;6.50;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;MACARRAO INST.N.SABOR 74G CARNE;0.89;1.49;Caixa;Sim;;;Sim;0.000;-1.000;;;;;;Mercadoria para Revenda;19023000;NACIONAL;1704700;;;;;MACARRAO INST.N.SABOR 74G CARNE;0.00;1.49;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;SALG.TRIGO AMENDUPA 50G PIZZA;0.93;2.00;Caixa;Sim;;;Sim;0.000;-8.000;;;;;;Mercadoria para Revenda;19059090;NACIONAL;1703100;;;;;SALG.TRIGO AMENDUPA 50G PIZZA;0.00;2.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;SUCO MARATA 01X1L NATURAL UVA;3.08;5.50;Unidade;Sim;;;Sim;0.000;34.000;;;;;;Mercadoria para Revenda;22029900;NACIONAL;1711200;;;;;;0.00;5.50;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERV EISENBAHN PILSEN LATA CAIXA C/ 12 UNID;40.63;54.00;Unidade;Sim;;;Sim;0.000;28.000;;;;903750;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;CERV EISENBAHN PILSEN LATA CAIXA C/ 12 UNID;0.00;54.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;CERVEJA EISENBAHN PILSEN LATA;3.38;5.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22030000;;;;;;;;0.00;5.00;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;SAL DE PARRILA & PIMENTA 500G NETAO;14.50;21.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;SAL DE PARRILA & PIMENTA 500G NETAO;0.00;21.99;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;CHANDON BRUT 1,5 L;50.00;140.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;CHANDON BRUT 1,5 L;0.00;140.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;RUM CARTA BLANCA BACARDI 980ML;20.92;37.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22084000;;;;;;;;0.00;37.99;0.000;0.000;0.000;0.000;;;;
9,00E+12;Produto;RED BULL ACAI;6.32;9.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;RED BULL ACAI;0.00;9.00;0.000;0.000;0.000;0.000;;;;
9,00E+12;Produto;RED BULL DE COCO E ACAI;6.32;9.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;RED BULL DE COCO E ACAI;0.00;9.00;0.000;0.000;0.000;0.000;;;;
9,00E+12;Produto;ENERG.RED BULL TROPICAL EDITION;6.32;9.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22029100;;;;;;;;0.00;9.00;0.000;0.000;0.000;0.000;;;;
9,00E+12;Produto;RED BULL DE MELANCIA;6.32;9.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;RED BULL DE MELANCIA;0.00;9.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;SKOL BEATS GT LONG NECK 313ML;5.75;8.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;SKOL BEATS GT LONG NECK 313ML;0.00;8.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;SKOL BEATS GT 6X 313ML PCT;34.50;48.00;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;;;;;;;;SKOL BEATS GT 6X 313ML PCT;0.00;48.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;PERNOD RUM MONTILA CARTA CRISTAL 1 LT;16.79;24.99;Unidade;Sim;;;Sim;0.000;2.000;;;;;;Mercadoria para Revenda;22084000;NACIONAL;;;;;;;0.00;24.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PERGOLA TINTO SECO 1 LT;16.66;24.00;Unidade;Sim;;;Sim;0.000;-15.000;;;;;;Mercadoria para Revenda;22042100;NACIONAL;;;;;;;0.00;24.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PARRILLA 03 (6);25.41;44.99;Unidade;Sim;;;Sim;0.000;4.000;;;;;;Mercadoria para Revenda;73239900;NACIONAL;;;;;;;0.00;44.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PARRILLA 02 (6);21.05;37.99;Unidade;Sim;;;Sim;0.000;5.000;;;;;;Mercadoria para Revenda;73239900;NACIONAL;;;;;;;0.00;37.99;0.000;0.000;0.000;0.000;;;;
78909052;Produto;0000002220 - FANTA UVA MINI PET C12;1.26;2.00;Caixa;Sim;;;Sim;0.000;3.000;;;;;;Mercadoria para Revenda;22021000;NACIONAL;301100;;;;;;0.00;2.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;TEMPERO MAGGI 1100GR PO FONDOR COMPLETO;22.34;29.99;Unidade;Sim;;;Sim;0.000;30.000;;;;;;Mercadoria para Revenda;21039029;NACIONAL;;;;;;;0.00;29.99;0.000;0.000;0.000;0.000;;;;
5,00E+12;Produto;JOHNNIE WALKER GOLD LABEL 18 ANOS 0,;200.00;349.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22083020;;;;;;;;0.00;349.99;0.000;0.000;0.000;0.000;;;;
7,80E+12;Produto;VINHO AMPLITUD 21 MALBEC 2019;16.11;44.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VINHO AMPLITUD 21 MALBEC 2019;0.00;44.99;0.000;0.000;0.000;0.000;;;;
7,80E+12;Produto;VIN JUAN CRISTOBANL MALBEC 2020;26.50;49.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VIN JUAN CRISTOBANL MALBEC 2020;0.00;49.99;0.000;0.000;0.000;0.000;;;;
7,81E+12;Produto;VIN PINOT NOIR ROOT: 1 RESERVA;37.90;64.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VIN PINOT NOIR ROOT: 1 RESERVA;0.00;64.99;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;ESPUM LAS PERDICES EXTRA BRUT;16.99;54.99;Unidade;Sim;ESPUMANTES;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;ESPUM LAS PERDICES EXTRA BRUT;0.00;54.99;0.000;0.000;0.000;0.000;;;;
3,26E+12;Produto;VHO MERLOT PAYS DOC TTO;61.66;99.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;22042100;;;;;;;;0.00;99.99;0.000;0.000;0.000;0.000;;;;
3,47E+12;Produto;VIN BEAUPONT VIN DE FRANCE;27.90;49.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VIN BEAUPONT VIN DE FRANCE;0.00;49.99;0.000;0.000;0.000;0.000;;;;
8,00E+12;Produto;VIN DOGAJOLO TOSCANO CARPINETO 2018;68.31;109.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VIN DOGAJOLO TOSCANO CARPINETO 2018;0.00;109.99;0.000;0.000;0.000;0.000;;;;
7,80E+12;Produto;BARON PHILIPPE SYRAH ROSE 2019;16.99;39.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;BARON PHILIPPE SYRAH ROSE 2019;0.00;39.99;0.000;0.000;0.000;0.000;;;;
7,73E+12;Produto;CUATRO ELEMENTOS  TANNAT/MERLOT SUAVE 2019;16.99;34.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;CUATRO ELEMENTOS  TANNAT/MERLOT SUAVE 2019;0.00;34.99;0.000;0.000;0.000;0.000;;;;
7,73E+12;Produto;CUATRO ELEMENTOS  CABERNET SAUVIGNON 2019;16.99;34.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;CUATRO ELEMENTOS  CABERNET SAUVIGNON 2019;0.00;34.99;0.000;0.000;0.000;0.000;;;;
5,00E+12;Produto;WH RED LABEL 50ML;8.00;15.00;Unidade;Sim;;;Sim;0.000;-61.000;;;;;;Mercadoria para Revenda;22083020;ESTRANG-ADQUIRIDA NO MERC.INT.;201600;;;;;;0.00;15.00;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;BLK PRINCESS WEISS;12.50;17.99;Unidade;Sim;CERVEJAS;;N∆o;0.000;0.000;;;;;;;;;;;;;;BLK PRINCESS WEISS;0.00;17.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;PETRA WEISS GARRAFA 1 UNIDADE;10.51;15.99;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;22030000;;;;;;;;0.00;15.99;0.000;0.000;0.000;0.000;;;;
7,62E+12;Produto;CHOCOLATE BIS LACTA AO LEITE;4.90;7.50;Unidade;Sim;;;N∆o;0.000;0.000;;;;;;;18063110;;;;;;;;0.00;7.50;0.000;0.000;0.000;0.000;;;;
7,62E+12;Produto;TRIDENT SPEARMINT 18 UNID 30,6G;4.83;8.00;Unidade;Sim;DOCES E CHICLETES;;N∆o;0.000;0.000;CABRAL & SOUSA;;;;;;;;;;;;;TRIDENT SPEARMINT 18 UNID 30,6G;0.00;8.00;0.000;0.000;0.000;0.000;;;;
78938847;Produto;HALLS MORANGO;0.85;1.99;Unidade;Sim;DOCES E CHICLETES;;N∆o;0.000;0.000;CABRAL & SOUSA;;;;;;;;;;;;;HALLS MORANGO;0.00;1.99;0.000;0.000;0.000;0.000;;;;
2,00E+12;Produto;BUBBALOO MORANGO;0.16;0.50;Unidade;Sim;DOCES E CHICLETES;;N∆o;0.000;0.000;CABRAL & SOUSA;;;;;;;;;;;;;BUBBALOO MORANGO;0.00;0.50;0.000;0.000;0.000;0.000;;;;
1,22E+12;Produto;0001202709 - MONST ULTRA PARAD LT 473ML;6.35;10.00;Caixa;Sim;;;Sim;0.000;31.000;;;;;;Mercadoria para Revenda;22029900;NACIONAL;;;;;;;0.00;10.00;0.000;0.000;0.000;0.000;;;;
5,60E+12;Produto;VIN POR QSJ BRANCO SECO;37.90;59.99;Unidade;Sim;VINHOS;;N∆o;0.000;0.000;WINE;;;;;;;;;;;;;VIN POR QSJ BRANCO SECO;0.00;59.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;AZEITONA AGROVILA S/CAROÄO;6.97;12.00;Caixa;Sim;MERCEARIA EM GERAL;;Sim;0.000;-42.000;JC DISTRIBUIÄ«O;;;;;Mercadoria para Revenda;20057000;NACIONAL;1709200;;;;;AZEITONA AGROVILA S/CAROÄO;0.00;12.00;0.000;0.000;0.000;0.000;AZEITONA AGROVILA S/CARO«?O R;;;
5,10E+12;Produto;WHISKY JACK DANIELS FIRE 1 LITRO;114.90;169.99;Unidade;Sim;WHISKY;;Sim;0.000;9.000;JC DISTRIBUIÄ«O;;;;;Mercadoria para Revenda;22087000;ESTRANG-ADQUIRIDA NO MERC.INT.;201000;;;;;;0.00;169.99;0.000;0.000;0.000;0.000;WHISKY JACK DANIELS FIRE 1 LITRO;;;
82184000328;Produto;WHISKY JACK DANIELS HONEY 1L (LICOR);114.90;179.99;Unidade;Sim;WHISKY;;Sim;0.000;11.000;JC DISTRIBUIÄ«O;;;442973;;Mercadoria para Revenda;22087000;ESTRANG-ADQUIRIDA NO MERC.INT.;201000;;;;;;0.00;179.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;DROPS MENTOS STICK TUTTI FRUTTI 16UNIDADE;1.23;2.50;Unidade;Sim;DOCES E CHICLETES;;Sim;0.000;-3.000;JC DISTRIBUIÄ«O;;;;;Mercadoria para Revenda;17049020;NACIONAL;;;;;;;0.00;2.50;0.000;0.000;0.000;0.000;DROPS MENTOS STICK TUTTI FRUTTI 16UNIDADE;;;
7,90E+12;Produto;DROPS MENTOS STICK RAINBOW 16UNIDADE;1.23;2.50;Unidade;Sim;DOCES E CHICLETES;;Sim;0.000;-1.000;JC DISTRIBUIÄ«O;;;;;Mercadoria para Revenda;17049020;NACIONAL;;;;;;;0.00;2.50;0.000;0.000;0.000;0.000;DROPS MENTOS STICK RAINBOW 16UNIDADE;;;
7,90E+12;Produto;DROPS MENTOS STICK MORANGO YOGURT 16UNIDADE;1.23;2.50;Unidade;Sim;DOCES E CHICLETES;;Sim;0.000;-6.000;JC DISTRIBUIÄ«O;;;;;Mercadoria para Revenda;17049020;NACIONAL;;;;;;;0.00;2.50;0.000;0.000;0.000;0.000;DROPS MENTOS STICK MORANGO YOGURT 16UNIDADE;;;
7,37E+11;Produto;SAL DE PARRILLA E PIMENTA NETAO 500G;15.90;21.99;Unidade;Sim;;;Sim;0.000;26.000;;;;;;Mercadoria para Revenda;25010090;NACIONAL;;;;;;;0.00;21.99;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;CHURRASQUEIRA PORTATIL CANTAGALLO;285.00;400.00;Unidade;Sim;ACESSORIOS CHURRASCO;;Sim;0.000;3.000;CANTAGALLO;;;;;Mercadoria para Revenda;73218900;NACIONAL;;;;;;;0.00;400.00;0.000;0.000;0.000;0.000;;;;
8,00E+13;Produto;DISPLAY CANTAGALLO;250.00;0.00;Unidade;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;94037000;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;BOLSA TERMICA CANTAGALLO;49.90;75.00;Unidade;Sim;;;Sim;0.000;9.000;;;;;;Mercadoria para Revenda;42029200;NACIONAL;;;;;;;0.00;75.00;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;KIT CERVEJA CANTAGALLO;75.00;104.99;Unidade;Sim;;;Sim;0.000;18.000;;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;104.99;0.000;0.000;0.000;0.000;;;;
7,37E+11;Produto;CERVEJA HOP LAGER COM PEPINO;18.90;27.99;Unidade;Sim;CERVEJAS;;Sim;0.000;31.000;CANTAGALLO;;;;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;27.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;EISENBAHN WEIZENBIER LONG NECK 1 UNIDADE;5.18;7.00;Unidade;Sim;;;Sim;0.000;-96.000;;;;902581;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;7.00;0.000;0.000;0.000;0.000;EISENBAHN WEIZENBIER LONG NECK 1 UNIDADE;;;
7,90E+12;Produto;EISENBAHN PALE ALE LONG NECK 1 UNIDADE;3.84;7.00;Unidade;Sim;CERVEJAS;;Sim;0.000;-65.000;;;;902544;;Mercadoria para Revenda;22030000;NACIONAL;302100;;;;;;0.00;7.00;0.000;0.000;0.000;0.000;EISENBAHN PALE ALE LONG NECK 1 UNIDADE;;;
7,91E+12;Produto;1 FILET DE COSTELA CONG BOV BLACK LABEL;87.91;119.99;Quilograma;Sim;;;Sim;0.000;23.730;;;;;;Mercadoria para Revenda;;NACIONAL;1708400;;;;;;0.00;119.99;0.000;0.000;0.000;0.000;;;;
7,91E+12;Produto;1 PICANHA BOV CONG BB HEREFORD (IND);97.90;149.99;Quilograma;Sim;;;Sim;0.000;-36.686;;;2044;9106674;;Mercadoria para Revenda;;NACIONAL;1708400;;;;;;0.00;149.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;TRIDENT HERBAL FRESH 21 UN;1.26;2.50;Unidade;Sim;;;Sim;0.000;4.000;;;;;;Mercadoria para Revenda;21069050;NACIONAL;;;;;;;0.00;2.50;0.000;0.000;0.000;0.000;;;;
7,62E+12;Produto;TRIDENT SPEARMINT 18S C/ 12 UN;39.20;0.00;Unidade;Sim;;;Sim;0.000;6.000;;;;;;Mercadoria para Revenda;21069050;NACIONAL;;;;;;;0.00;0.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;GIN TANQUERAY TONIC LN 275ML;15.23;25.00;Unidade;Sim;;;Sim;0.000;-163.000;SOST DISTR.;;;;;Mercadoria para Revenda;22089000;NACIONAL;;;;;;GIN TANQUERAY TONIC LN 275ML;0.00;25.00;0.000;0.000;0.000;0.000;;;;
7,89E+12;Produto;GIN GORDONS TONIC LT 269ML;6.08;9.99;Unidade;Sim;;;Sim;0.000;-129.000;SOST DISTR.;;;;;Mercadoria para Revenda;22089000;NACIONAL;;;;;;GIN GORDONS TONIC LT 269ML;0.00;9.99;0.000;0.000;0.000;0.000;;;;
7,90E+12;Produto;ALCOOL GEL DERMASOFT 5L;38.00;60.00;Unidade;Sim;;;Sim;0.000;1.000;;;;;;Mercadoria para Revenda;33029090;NACIONAL;;;;;;;0.00;60.00;0.000;0.000;0.000;0.000;;;;
